query,intent
2시간이 넘는 러닝타임동안 스토리의 전개가 정말.... 킬링타임용으로두 부족하며 중간에 갑작스런 뮤직비디오?... 뭐지이건? 이라는 생각과 웃음만이... 남자주인공의 사랑스토리? 전개는 정말 최악 허각의 언제나 뮤직비디오의 교통사고를 능가함...,2
언제적 신파 하시는지...,2
다된 애니에 연예인더빙 뿌리기. 진짜 전문성우로 제대로 된 더빙안하고 연예인 불러다가 유행어나 줄임말따위 쓰는 잘못된 더빙을 대체 언제까지 할런지. 이건 완전 애들을 호구로 보는 행위밖에 안된다는걸 모르나.,2
전문성우를 쓰지않으시고 경험이없고 인기몰이에만 급급한 어색한 B급 성우를 쉽게 주연자리로 쓰시는거에 애니메이션이라는 장르를 너무 가볍게보시는게 아닌가 마음이 너무 아프네요...언제쯤 한국에서 애니메이션이 최고의 빛을내게될까요?,2
YB가 언제부터 국민밴드임? 북한밴드 아님? 김정일 전속 밴드,2
관객의 도덕성을 언제까지 오염시킬 샘인가? 박찬욱이 올드보이를 만든건지 올드보이가 박찬욱을 만든건지 알수 없어간다.,2
이건 뭐 공포영화도 아니고... 어이가 없네요. 한국 공포영화 언제까지 이럴건가요?,2
뭔가 너무 허전한 영화 ㅠㅠ 지금이 언제인데 슴가도 모자이크하냐,2
영화가 언제끝나나.....생각만 했음..편집엉망.. 이야기가 뚝뚝끊어지는 감이...,2
보는내내 이병헌언제나오나했는데 이병헌은 2탄에 나온다 내가본건 1탄이고 업로더한테 낚임,2
굿닥터 어줍찮게 따라해대니까 시청률이 이따위지 ㅉㅉ탑팁~? 똥싸고 앉아 있네 언제까지 KBS 꽁무니나 쫓아다닐래,2
대체 언제 재미있어지나 했는데 끝까지 재미없음,2
ㅋㅋㅋㅋ 중딩때 시험기간에 멋모르고 보다가 심판이 농구골대 뛰어오르는것부터 막장 ㅋㅋㅋㅋ,2
아싸 1등이다 ㅋㅋㅋ 언제나 시대를 앞서가야지 ㅋㅋ 안그래?,2
언제 끝나나요? 답답하네요 지겨워요,2
중간은 하겠지하고 봤었는데 너무 지루하네요. 언제쯤 재밌어지나 기대했는데 그런건 없었어요. 평점을 호감순으로 봐서 그랬는지 많이 실망햇어요. 으...지루지루,2
그들의 순수가 언제까지 계속될수 있을까...,2
도데체..언제부터 재밌어지는거야;;,2
"흔들리는 카메라, 빈약한 내러티브, 허무한 결말의 아류작. ADHF는 언제나 하자 투성",2
짐 캐리가 언제쯤 대박을 다시 터뜨려 줄지,2
두 명배우를 보는 재미만이 쏠쏠. 근데 크레딧에 있는 조연 두명은 언제 나온거지?,2
이 드라마 언제 끝나요?,2
기묘하기는한데 무슨내용인지..일본영화는 언제나 어려워..,2
이슬람 국가에 가서 전도질하는 아름다운 영화로군요.. 똥물 전도단들은 지네들 빼내려고 날려버린 피같은 나랏돈 740 억은 언제 토해날까요? 목사들은 세금 한푼 안내는 주제에 왜 나랏돈으로 이거해달라 저거해달라 뜯어가는건 그렇게도 많을까요?,2
"별반개도 아까운 쓰레기영화, 보는내내 언제 끈나나 지겨워죽는줄 알았다.",2
"쓰레기영화.집주인은 언제나 더러워,시끄러워,방값내라고 한다.",2
와.. 이건 뭐 감동도없고 재미도없고.. 케이블은 막장이라도 권선징악 교훈이라도 주지. 또 임신하면 언제끝내려고ㅋ 배우들 연기가아깝네 진짜.,2
아...진심답답하다!오늘은쫌해결되나싶엇는데 너무질질끄신다..완전재밋게보고잇엇는데어느순간부터말도안되는막장임 언제까지진주슬프게할지...어서어서잭회장이수빈이가짜란사실을알앗으면좋겟네^^,2
살다 살다 평점 1점도 아까운 영화는 첨이네 .. 쓰나미는 언제오고 외계인은 언제나오는데 ?,2
와... ㅋㅋ언제쩍 스티븐 시걸이냐 ㅋㅋ,2
"그래서, 현실로는 언제 나올거냐? 뭘 말하고 싶은건지도 모르겠고 ㅋㅋ 그저 감성만 찾는 영화 ㅉ",2
언제까지 하는거임 이거?,2
재미있다고 해서 봤는데 언제 끝나나.. 완전 지루함..,2
언제쯤 재미 있어지려나 하면서 2박3일 본 영화~~~!!이런 된장!,2
"처음엔 좀 재밌드만, 요샌 캐릭터 하나하나 보기도 싫음. 뭔 내용이하나도 없어 종방언제하나",2
성룡은 대체 언제나오냐? ㅅㅂ,2
언제 끝나냐 하면서 시계보면서 보는 영화.. REC 아류작..정말 그만 울거먹으라.. 똑같은 스토리 똑같은 핸드핼드 뱀파이어 아류 사류작..영상은 괜찮아 근데 내용은 정말 짜증난다. 차라리 그냥 초반부터 주~욱 여행블로그로 가는게 좋았을듯. 무슨 ..,2
OOO들 이게 1류냐?? 알바들은 언제쯤 그만할까..리뷰 장난질..18욕나온다,2
작가 실력 의심스럽네..언제까지 민수만 찾을 껍니까??작가야다른 새롭고 참신한 스토리. 못. 쓰나??배우들이 아깝구만...ㅠ,2
감독은 언제까지 자기복제 영화만 만들 것인가!,2
이제좀무서울까했더니영화끝났다.폐이크다큐인데배경음왤케넣어놨냐.페이크다큐지만호러물이니사실적이진않아도무섭긴해야하자나...초반에언제무서워질까하고긴장하던때가젤무서웠다ㅡㅡ,2
언제 끝나나 기다려지는 영화. 암담한 현실속의 삶을 그냥 조용히 보여주는 밋밋함. 말만 많은 우디알렌식 지겹다.,2
진짜 너무 지겹다..OO 스토리가 진전이 없어~일주일 넘게 내용이 똑같애 ~ 도대체 언제 끝나는건지..평점 1점두 아깝다 아까워~,2
샤말란 감독은 식스센스 이 후 도대체 언제까지 추락할 것인가?,2
주인공이 언제까지 당하기만 할꺼야?그리구 이혼녀는 쓰레기라고 하냐?작가가 이혼녀들을 쓰레기 취급 하네~물건 이라고 하질 않나~~~ㅉㅉ,2
보고난 후 며칠 지나면 결말을 까먹을 것 같은 영화.,2
배두나만 인상깊은 그런 영화! 딱히 말할 것이 없다. 배두나는 언제나 사랑스럽다~,2
생각의 다름을 인정하고 분석한거랴고.? 젊은 장병들의 죽음은 어디서도 바꿔지지않는 이야긴데어찌 되도않는 이런 조작이야기로 사실을 흐려놓는가?언제나 살아나는 더러운 좀비같은 음모론....우리부터 발본색원해야한다.,2
점프공격은 언제나 상대에게 필살기를 쓸 좋은 타이밍이 된다는 대전격투게임의 교훈을 알려주는 영화,2
"김희선, 언제쯤이면 제대로된 연기를 할수 있을까",2
니모가 발단이었다... '바다이야기 3D 애니메이션' 도대체 언제까지 나오는 거냐........ 질린다. 이 해삼같은 놈들아,2
아 진짜 주인공 왜이렇게 착한척만 함?? 멍청한 게 당하고 또 당하고 또 당하고 ㅡㅡ 그놈의 제부는 언제까지 계속 이해해주고 뒷통수맞고.. 한 백번 반복하고 끝나나?? 주인공은 부처다 해탈했어 ㅋㅋㅋㅋ 참신한 내용으로 제발 부탁,2
적당히 해야지 언제 끝나는것인가?,2
작작해라 핸드폰 하나가지고 언제까지 우려먹을래 짜증나서 한동안 안보다 봤는데ㅋㅋㅋㅋ 아직까지 핸드폰타령,2
"2001년작이라고는 믿을 수 없는 허접한 스토리, 멍청한 연출, 어색한 CG... 유리피라미드, 니케동상이 있는 중앙계단 등 루브르박물관 로케만이 그나마 가치가 있을 듯... 그나저나 훔쳐온 수많은 고대 유물들은 언제나 제 나라에 돌려주려나...",2
언제나 그럴듯한 코난 특유의 끼워맞추기,2
연출도 별로고 이야기 끌어가는 것도 너무 따분하네요.. 남은시간 계속 보면서 언제 끝나나 기다린 영화....;;;,2
정말.. 너무 지루하다. 언제 알을 처치하나 싶어 보면서 스스로 대견스러웠다,2
언제 끝나냐? 제발좀 끝내라. 다른 드라마도 기회를 줘야지 대체 몇백회 할래?,2
"창공을 누비다,옥탑방으로 기어 올라간,김원준?왜지?연예병사로 군복무기간중,대한민국대표여배우랑,연애질이라도 했나?나에겐 넝쿨째 굴러온 당신은.소녀시대 윤아뿐이다.그다음은 제시카(웃음)류시원은 카레이서일에 더 잘어울림.한국의 폴 뉴먼이 되기엔,너무 무리수",2
언제까지 링 팔아먹을래? 완전 감 다 잃어버린 듯 하다,2
언제 만들어졌나요? 평점이 일베충스러운,2
"영화를 빙자한 연극, 언제 끝나나 시간보며 영화보긴 처음",2
별다른 위기없이 언제 어디서나 평정심을 잃지 않는 시걸 형님,2
뭐 안좋은일이 한번에 터지냐ㅡㅡ언제쯤 웃으며 볼수있는드라마가 나오려나...스토리 아주그냥 답답해서 죽것네,2
최근본 로맨틱코미디중 젤 지루했다..언제쯤 재밌을까 기다리다가 끝나는 영화,2
정말 지성이까지 너무 하시네요! 사사장이 넘 대단하게나오잖아요! 남은 방송 횟수에서 삼생이는 언제 성공하고 언제 행복해질련지~설마 한회에 다아 몰아넣치는 않으시겠죠!,2
언제적건데 지금 개봉을??? 볼만한 사람들은 벌써 다 본듯한데... 걍 5글자로 러시안룰렛? 그닷 추천은 못해줄만한 영화???,2
언제적 영화여?,2
세상은 언제나 가진 자의 편이다.,2
여자 에 대한 하대 번역 언제까지 할것인가.,2
"세상을 언제나 계급투쟁의 역사로 보는,김기덕의 절망적인 세계관,역사관은 백약무효.",2
흠...보는내내 딸 언제 잡혀가나 했는데 역시나 벗어나지 못하더군 딸때문에 아빠가 고생이 많다...,2
이 인간은 언제까지 감독질 해 먹을 작정인규?,2
언제까지 팍스아메리카냐 사람들좀 그만죽여라 양키들아,2
입이 떡~~ 하니 벌어지는 액션신. 하지만 언제 끝나는지 자꾸 보게되는 시계.ㅋㅋ,2
언제는 태양에너지로 켜지는 정류장도 금새 꺼질거라더니 같은태양 에너지로돌아가는 손전등은 왜 안꺼짐? 해도 안떴는데.. 이 영화도 결국 그거네 아담과 이브랑 기독교를 믿으시오.,2
이게 언제적에 나온건데 14년 개봉이여;;,2
언제부터멋쟁이울버린이일본여자애보디가드가됐냐....엑스맨멤버로서인류를위해싸우는뮤턴트였는데왜이래ㅜ일본문화홍보하려고만든영화니??스토리처음부터끝까지일본여자를지켜야해!이유는없어!이거잖아ㅡㅡ,2
주먹으로 돌을 부수고 경공에 화려한 검술을 보일땐 언제고 서양애들하고 겨룰때는 그냥 범인이 되네 ㅋㅋㅋㅋ 짱깨들 뻥은 알아줘야함,2
언제쯤 내용이 괜찮아지려나 하다가 끝나버린 영화,2
쓰레기드라마!제발방송국들정신좀차리고현실을봐라지금이렇게욕먹는것도관심이다어쩌고하면서시청률만나오면되나이제시청자들은이런말도안되는이야기늘어놓는쓰레기드라마말고진짜드라마를원한다연기하는연기자들이나글을쓰는작가나자존심은있는거가?언제한번면전에대고물어보고싶다!,2
레이싱의 스릴과 약간의 사랑싸움이 소재인 영화인데 그다지 재미있지는 않음.넘 오래된 영화이기도 하지만 스토리가 너무 진부하다. 스포츠 영화의 뻔한 전개와언제나 빠질수 없는 남녀간의 사랑 이벤트가 사이드 스토리로 진행되는.....이,2
요즘 재미가 훅 떨어짐...메인디쉬는 언제올릴건지...계속에피타이저만 먹고 끝나는 기분임...뒷부분은 김희철이후로 재미가 완전 증발함 ..김희철과 예능심판자는 서로 안맞는듯..결국 시청률이 말해주겠지..,2
이해가 안되는 영화네.며칠이지나도 옷이 깨끗하고 현실감 zero.현실과 너무 안 맞는 주제.비추함 결말도 허무 그자체,2
언제인가 여성작가의 소설을 읽다가 도저히 감정이입이 되지 않는 심리묘사나 감정기복등을 접하였다. 답답함에 스트레스가 생길 지경이어서 더이상 읽지 못했고 그 후로도 가끔 유사한 스트레스를 받는 경우는 십중팔구 여성의 작품이다. 이번에도 그랬다.,2
"중간부터 봐서인가 남자 대사가 재수없어서 더이상못봤다. 넌나를쳐다도안봤잖아 무릎끓고 사랑을애원하게할거야,진짜 남자가뭔지 보여주겠어!그러더니 정말 며칠후? 무릎끓던데.. 원시방식으로 선택한건가? 줄거리찾아봤더니 여자가 싸가지가 없었나봄 그래도 모르겠다",2
"예전엔 노경이랑 승희 알콩달콩 사랑얘기에 언제 비밀이 밝혀질까 하며 아침마다 즐겨봤었는데, 요즘은 인터넷으로 미리보기만 가끔 봅니다.요즘 하는 걸 보면 가히 최악의 드라마가 아닌가 싶을만큼 어이가 없네요. 질질끄는걸보니 다음드라마 준비가 늦어지는 듯.",2
언제쯤 저급 시트콤 수준을 벗어날 것인가,2
이 시리즈는 언제나 봐도 느끼는건데 창의성이 전혀없다,2
결방좀 하지마쇼 ㅡㅡ 짱나니깐 맨날 결방하고 딸은 언제찾을건데 시청자랑 밀당하나 짜증남 안보고말지,2
"예상이 되는 결과물아나, 언제나 호기심이 생기는 이유로 감상하게 되는..",2
언제적 영화를 개봉한다고 .. 망작입니다..,2
소식 없이 별거한 기간이 7년 다시 재결합이라.,2
제대로 망한 영화엔 언제나 다 망한 이유가 있다는 것이 이 바닥의 절대진리이다.,2
6살 딸아이랑 같이 봤어요..그런데..너무 지루하네요..시작한지 얼마지나지않아서부터 계속 언제 끝나지 하는 생각이 머리속에 맴돌았네요.. 딸아이도 빨리 끝나고 나가고 싶다고 했네요..파이스토리 자리가 없어서 할수없이 봤는데...후회중입니다.,2
보는내내 손에 땀을쥐며 언제 꺼야할질 108 번뇌하며 보게된 명화.,2
견자단이감독이었군..;; 정이건이나오면 언제나 흥행은 저멀리....,2
아니~~일주일을 안봐도 이주일을 안봐도 스토리가 진행이 안돼네요^^;;;도대체 회장님은 언제 알게됩니까?그 회장님은 핸드폰도 없어요?회장이 친아들이 누군지 알게되는게 왜 중요합니까?그렇게 쓸 내용이 없어요?이러니 내가써도 그것보단 잘쓰겠단 말이 나오죠,2
"영화가 여러모로 좀.무식하다. 언니,언제까지 이런식으로 매력 소모시켜가며 살텐가요",2
언제 어디서 무슨 놈의 감동을 찾냐고? 미친 또라이 링링.,2
처음에는 재밌게 봤는데 갈수록 질질끌고 막장으로 가네요. 너무 질질끌어서 며칠 안보고도 내용이 이해가 갑니다. 이런 막장드라마 계속 출연하는데 배우들은 자존심도 없나?? 스토리를 너무 꼬와놨어.. 이재황이 잭회장 아들인거 봤을때 진짜 어이없었음..,2
평점일도 아까운 드라마 복수언제하냐 앞에안봐서 잘모르겠는데 동영상은 어디서 나온건가요?? 그거 은희수가 찍은거면 화재현장에 있었다는 증거인데..,2
